DILT_0000217101-mRNA-1	A0A3P6SIR0	A0A3P6SIR0_DIBLA	100	416	0	0	1	416	1	416	3.79e-272	748
DILT_0000218701-mRNA-1	A0A3P6S1Z2	A0A3P6S1Z2_DIBLA	100	417	0	0	1	417	1	417	1.46e-297	813
DILT_0000221201-mRNA-1	A0A3P6S2K6	A0A3P6S2K6_DIBLA	100	780	0	0	1	780	1	780	0.0	1352
DILT_0000221901-mRNA-1	A0A3P6SQZ5	A0A3P6SQZ5_DIBLA	99.8	490	1	0	1	490	1	490	0.0	919
DILT_0000222901-mRNA-1	A0A3P6U0T9	A0A3P6U0T9_DIBLA	100	470	0	0	1	470	1	470	0.0	901
DILT_0000227401-mRNA-1	A0A3P6TWC2	A0A3P6TWC2_DIBLA	100	523	0	0	1	523	1	523	0.0	1062
DILT_0000232901-mRNA-1	A0A3P6S6G1	A0A3P6S6G1_DIBLA	100	851	0	0	1	851	1	851	0.0	1607
DILT_0000238001-mRNA-1	A0A3P6U5J1	A0A3P6U5J1_DIBLA	100	654	0	0	1	654	1	654	0.0	1308
DILT_0000239801-mRNA-1	A0A3P6SCA5	A0A3P6SCA5_DIBLA	100	112	0	0	1	112	1	112	7.94e-80	237
DILT_0000240701-mRNA-1	A0A3P6U2G5	A0A3P6U2G5_DIBLA	100	161	0	0	1	161	1	161	5.19e-104	302
DILT_0000241001-mRNA-1	A0A3P6SQV0	A0A3P6SQV0_DIBLA	100	164	0	0	1	164	1	164	4.27e-118	338
DILT_0000241301-mRNA-1	A0A3P6SQX4	A0A3P6SQX4_DIBLA	99.7	323	1	0	1	323	1	323	7.90e-243	666
DILT_0000242801-mRNA-1	A0A3P6S9G0	A0A3P6S9G0_DIBLA	100	107	0	0	1	107	1	107	1.64e-72	218
DILT_0000243001-mRNA-1	A0A3P6U3A2	A0A3P6U3A2_DIBLA	100	125	0	0	1	125	1	125	8.32e-61	190
DILT_0000244101-mRNA-1	A0A3P6SKB2	A0A3P6SKB2_DIBLA	100	510	0	0	1	510	1	510	0.0	1014
DILT_0000253501-mRNA-1	A0A3P6T1U6	A0A3P6T1U6_DIBLA	100	607	0	0	1	607	1	607	0.0	1176
DILT_0000253701-mRNA-1	A0A3P6UA55	A0A3P6UA55_DIBLA	99.3	145	1	0	1	145	1	145	2.89e-100	291
DILT_0000254901-mRNA-1	A0A3P6T232	A0A3P6T232_DIBLA	100	90	0	0	1	90	1	90	4.11e-56	175
DILT_0000257201-mRNA-1	A0A3P6SE34	A0A3P6SE34_DIBLA	100	1036	0	0	1	1036	1	1036	0.0	1968
DILT_0000263701-mRNA-1	A0A3P6SRA6	A0A3P6SRA6_DIBLA	100	367	0	0	1	367	1	367	3.28e-255	701
DILT_0000264101-mRNA-1	A0A3P6SVH2	A0A3P6SVH2_DIBLA	100	251	0	0	1	251	1	251	5.31e-189	524
DILT_0000265601-mRNA-1	A0A3P6SGT1	A0A3P6SGT1_DIBLA	99.7	368	1	0	1	368	1	368	1.22e-271	743
DILT_0000273601-mRNA-1	A0A3P6T643	A0A3P6T643_DIBLA	99.9	672	1	0	1	672	1	672	0.0	1339
DILT_0000273701-mRNA-1	A0A3P6SZ94	A0A3P6SZ94_DIBLA	100	449	0	0	1	449	1	449	0.0	898
DILT_0000274401-mRNA-1	A0A3P6UD69	A0A3P6UD69_DIBLA	100	337	0	0	1	337	1	337	3.08e-238	656
DILT_0000275601-mRNA-1	A0A3P6T1H2	A0A3P6T1H2_DIBLA	100	363	0	0	1	363	1	363	4.65e-253	696
DILT_0000278301-mRNA-1	A0A3P6UEA7	A0A3P6UEA7_DIBLA	100	642	0	0	1	642	1	642	0.0	1231
DILT_0000281801-mRNA-1	A0A3P6T818	A0A3P6T818_DIBLA	100	905	0	0	1	905	1	905	0.0	1724
DILT_0000285601-mRNA-1	A0A3P6UJD3	A0A3P6UJD3_DIBLA	100	259	0	0	1	259	1	259	6.95e-189	525
DILT_0000290101-mRNA-1	A0A3P6UFJ7	A0A3P6UFJ7_DIBLA	100	649	0	0	1	649	1	649	0.0	1297
DILT_0000290401-mRNA-1	A0A3P6UI27	A0A3P6UI27_DIBLA	100	242	0	0	1	242	1	242	1.91e-118	345
DILT_0000291501-mRNA-1	A0A3P6SQA0	A0A3P6SQA0_DIBLA	100	259	0	0	1	259	1	259	2.83e-188	523
DILT_0000295001-mRNA-1	A0A3P6T5F3	A0A3P6T5F3_DIBLA	100	253	0	0	1	253	1	253	1.12e-191	531
DILT_0000300301-mRNA-1	A0A3P6ULT1	A0A3P6ULT1_DIBLA	99.4	156	1	0	1	156	1	156	4.50e-107	309
DILT_0000305301-mRNA-1	A0A3P6TA44	A0A3P6TA44_DIBLA	100	516	0	0	1	516	1	516	0.0	1002
DILT_0000315201-mRNA-1	A0A3P6TBM7	A0A3P6TBM7_DIBLA	100	155	0	0	1	155	1	155	7.21e-108	311
DILT_0000316401-mRNA-1	A0A3P6T765	A0A3P6T765_DIBLA	100	425	0	0	1	425	1	425	5.59e-306	835
DILT_0000325001-mRNA-1	A0A3P6UT22	A0A3P6UT22_DIBLA	100	487	0	0	1	487	1	487	0.0	969
DILT_0000326601-mRNA-1	A0A3P6TE66	A0A3P6TE66_DIBLA	99.6	261	1	0	1	261	1	261	6.59e-179	499
DILT_0000338701-mRNA-1	A0A3P6THW0	A0A3P6THW0_DIBLA	99.2	120	1	0	1	120	1	120	1.96e-77	231
DILT_0000349001-mRNA-1	A0A3P6UZD4	A0A3P6UZD4_DIBLA	100	379	0	0	1	379	1	379	2.00e-262	721
DILT_0000353101-mRNA-1	A0A3P6TL03	A0A3P6TL03_DIBLA	100	177	0	0	1	177	1	177	9.04e-115	330
DILT_0000356201-mRNA-1	A0A3P6UX12	A0A3P6UX12_DIBLA	100	499	0	0	1	499	1	499	0.0	989
DILT_0000359301-mRNA-1	A0A3P6V2X9	A0A3P6V2X9_DIBLA	100	535	0	0	1	535	1	535	0.0	1061
DILT_0000360501-mRNA-1	A0A3P6TMM5	A0A3P6TMM5_DIBLA	100	162	0	0	1	162	1	162	2.20e-110	318
DILT_0000361801-mRNA-1	A0A3P6T977	A0A3P6T977_DIBLA	100	406	0	0	1	406	1	406	2.96e-305	831
DILT_0000362601-mRNA-1	A0A3P6U0W2	A0A3P6U0W2_DIBLA	100	247	0	0	1	247	1	247	2.42e-183	509
DILT_0000364101-mRNA-1	A0A3P6TI15	A0A3P6TI15_DIBLA	100	258	0	0	1	258	1	258	5.90e-160	451
DILT_0000365401-mRNA-1	A0A3P6TI75	A0A3P6TI75_DIBLA	100	348	0	0	1	348	1	348	9.34e-250	686
DILT_0000366001-mRNA-1	A0A3P6T9V5	A0A3P6T9V5_DIBLA	99.3	153	1	0	1	153	1	153	3.32e-103	299
DILT_0000367101-mRNA-1	A0A3P6TNV7	A0A3P6TNV7_DIBLA	100	529	0	0	1	529	1	529	1.12e-298	825
DILT_0000369001-mRNA-1	A0A3P6U232	A0A3P6U232_DIBLA	100	662	0	0	1	662	1	662	0.0	1352
DILT_0000376601-mRNA-1	A0A3P6V181	A0A3P6V181_DIBLA	100	721	0	0	1	721	1	721	0.0	1252
DILT_0000385301-mRNA-1	A0A3P6U4Y3	A0A3P6U4Y3_DIBLA	100	200	0	0	1	200	1	200	5.93e-129	368
DILT_0000385601-mRNA-1	A0A3P6U4Y8	A0A3P6U4Y8_DIBLA	100	106	0	0	1	106	1	106	3.91e-66	202
DILT_0000390801-mRNA-1	A0A3P6U5U0	A0A3P6U5U0_DIBLA	99.6	250	1	0	1	250	1	250	2.81e-131	378
DILT_0000394901-mRNA-1	A0A3P6TNP6	A0A3P6TNP6_DIBLA	100	196	0	0	1	196	1	196	4.75e-133	378
DILT_0000399801-mRNA-1	A0A3P6TGE7	A0A3P6TGE7_DIBLA	100	1538	0	0	1	1538	1	1538	0.0	2850
DILT_0000400001-mRNA-1	A0A3P6VAD0	A0A3P6VAD0_DIBLA	100	187	0	0	1	187	1	187	1.33e-130	371
DILT_0000402501-mRNA-1	A0A3P6TQ21	A0A3P6TQ21_DIBLA	100	540	0	0	1	540	1	540	0.0	1070
DILT_0000406101-mRNA-1	A0A3P6TQM8	A0A3P6TQM8_DIBLA	100	296	0	0	1	296	1	296	1.94e-209	580
DILT_0000411101-mRNA-1	A0A3P6U8S5	A0A3P6U8S5_DIBLA	100	268	0	0	1	268	1	268	2.96e-199	551
DILT_0000415701-mRNA-1	A0A3P6TJA7	A0A3P6TJA7_DIBLA	100	259	0	0	1	259	1	259	9.62e-171	479
DILT_0000419301-mRNA-1	A0A3P6U2P2	A0A3P6U2P2_DIBLA	99.5	222	1	0	1	222	1	222	5.97e-46	159
DILT_0000420301-mRNA-1	A0A3P6V7V1	A0A3P6V7V1_DIBLA	100	203	0	0	1	203	1	203	6.50e-148	416
DILT_0000444001-mRNA-1	A0A3P6U3Y0	A0A3P6U3Y0_DIBLA	99.5	192	1	0	1	192	1	192	1.33e-112	326
DILT_0000446201-mRNA-1	A0A3P6VHR9	A0A3P6VHR9_DIBLA	100	465	0	0	1	465	1	465	0.0	946
DILT_0000450501-mRNA-1	A0A3P7LQZ5	A0A3P7LQZ5_DIBLA	100	137	0	0	1	137	1	137	7.85e-92	269
DILT_0000465901-mRNA-1	A0A3P7KV37	A0A3P7KV37_DIBLA	100	127	0	0	1	127	1	127	5.49e-85	251
DILT_0000468501-mRNA-1	A0A3P7LRI0	A0A3P7LRI0_DIBLA	100	197	0	0	1	197	1	197	3.49e-140	396
DILT_0000481401-mRNA-1	A0A3P7L5X0	A0A3P7L5X0_DIBLA	100	140	0	0	1	140	1	140	3.30e-99	288
DILT_0000490001-mRNA-1	A0A3P7NU52	A0A3P7NU52_DIBLA	100	389	0	0	1	389	1	389	9.36e-273	748
DILT_0000494701-mRNA-1	A0A3P7LET6	A0A3P7LET6_DIBLA	100	147	0	0	1	147	1	147	8.93e-105	303
DILT_0000497601-mRNA-1	A0A3P7LSA7	A0A3P7LSA7_DIBLA	100	455	0	0	1	455	1	455	0.0	881
DILT_0000509701-mRNA-1	A0A3P7L763	A0A3P7L763_DIBLA	100	95	0	0	1	95	1	95	9.75e-64	195
DILT_0000520201-mRNA-1	A0A3P7L7H4	A0A3P7L7H4_DIBLA	100	284	0	0	1	284	1	284	2.16e-200	556
DILT_0000522301-mRNA-1	A0A3P7NJ01	A0A3P7NJ01_DIBLA	98.8	81	1	0	1	81	1	81	3.75e-48	154
DILT_0000526201-mRNA-1	A0A3P7LHQ5	A0A3P7LHQ5_DIBLA	100	318	0	0	1	318	1	318	3.72e-234	644
DILT_0000528501-mRNA-1	A0A3P7LT98	A0A3P7LT98_DIBLA	100	140	0	0	1	140	1	140	4.69e-99	288
DILT_0000530801-mRNA-1	A0A3P7KWP0	A0A3P7KWP0_DIBLA	100	446	0	0	1	446	1	446	0.0	900
DILT_0000537001-mRNA-1	A0A3P7LCB1	A0A3P7LCB1_DIBLA	100	392	0	0	1	392	1	392	1.75e-299	815
DILT_0000546101-mRNA-1	A0A3P7LCI6	A0A3P7LCI6_DIBLA	100	111	0	0	1	111	1	111	3.53e-69	210
DILT_0000552601-mRNA-1	A0A3P7LG89	A0A3P7LG89_DIBLA	100	231	0	0	1	231	1	231	7.45e-161	451
DILT_0000557601-mRNA-1	A0A3P7NMX6	A0A3P7NMX6_DIBLA	100	829	0	0	1	829	1	829	0.0	1507
DILT_0000571201-mRNA-1	A0A3P7LIZ1	A0A3P7LIZ1_DIBLA	100	185	0	0	1	185	1	185	3.27e-130	370
DILT_0000574801-mRNA-1	A0A3P7LGV1	A0A3P7LGV1_DIBLA	100	133	0	0	1	133	1	133	8.59e-85	251
DILT_0000578601-mRNA-1	A0A3P7LUS4	A0A3P7LUS4_DIBLA	100	661	0	0	1	661	1	661	0.0	1354
DILT_0000581601-mRNA-1	A0A3P7LUV6	A0A3P7LUV6_DIBLA	99.4	163	1	0	1	163	1	163	5.19e-114	327
DILT_0000590101-mRNA-1	A0A3P7NWX4	A0A3P7NWX4_DIBLA	99.3	153	1	0	1	153	1	153	1.52e-108	313
DILT_0000595101-mRNA-1	A0A3P7LDX0	A0A3P7LDX0_DIBLA	100	218	0	0	1	218	1	218	7.88e-120	347
DILT_0000597401-mRNA-1	A0A3P7KY85	A0A3P7KY85_DIBLA	100	220	0	0	1	220	1	220	2.25e-161	452
DILT_0000600401-mRNA-1	A0A3P7KYB2	A0A3P7KYB2_DIBLA	100	228	0	0	1	228	1	228	2.24e-165	462
DILT_0000605301-mRNA-1	A0A3P7LVH5	A0A3P7LVH5_DIBLA	100	363	0	0	1	363	1	363	6.80e-271	741
DILT_0000612801-mRNA-1	A0A3P7LEI7	A0A3P7LEI7_DIBLA	100	183	0	0	1	183	1	183	3.53e-124	355
DILT_0000613301-mRNA-1	A0A3P7NPF6	A0A3P7NPF6_DIBLA	100	225	0	0	1	225	1	225	1.73e-108	318
DILT_0000615301-mRNA-1	A0A3P7NPH1	A0A3P7NPH1_DIBLA	100	218	0	0	1	218	1	218	1.33e-143	407
DILT_0000617701-mRNA-1	A0A3P7NXL7	A0A3P7NXL7_DIBLA	100	297	0	0	1	297	1	297	9.36e-222	611
DILT_0000618401-mRNA-1	A0A3P7LI13	A0A3P7LI13_DIBLA	100	594	0	0	1	594	1	594	0.0	1217
DILT_0000618601-mRNA-1	A0A3P7KYV5	A0A3P7KYV5_DIBLA	100	161	0	0	1	161	1	161	1.75e-111	321
DILT_0000636801-mRNA-1	A0A3P7LF92	A0A3P7LF92_DIBLA	100	211	0	0	1	211	1	211	2.83e-146	413
DILT_0000656501-mRNA-1	A0A3P7L1T5	A0A3P7L1T5_DIBLA	100	404	0	0	1	404	1	404	1.11e-299	817
DILT_0000659101-mRNA-1	A0A3P7NN70	A0A3P7NN70_DIBLA	100	55	0	0	1	55	1	55	9.30e-29	110
DILT_0000663701-mRNA-1	A0A3P7NND3	A0A3P7NND3_DIBLA	99.4	169	1	0	1	169	1	169	2.18e-118	339
DILT_0000664301-mRNA-1	A0A3P7NQP5	A0A3P7NQP5_DIBLA	100	324	0	0	1	324	1	324	1.12e-238	656
DILT_0000668601-mRNA-1	A0A3P7L057	A0A3P7L057_DIBLA	100	258	0	0	1	258	1	258	5.07e-186	517
DILT_0000671101-mRNA-1	A0A3P7NNK2	A0A3P7NNK2_DIBLA	100	175	0	0	1	175	1	175	1.64e-125	357
DILT_0000673401-mRNA-1	A0A3P7NQX7	A0A3P7NQX7_DIBLA	100	506	0	0	1	506	1	506	0.0	1003
DILT_0000679301-mRNA-1	A0A3P7LXQ6	A0A3P7LXQ6_DIBLA	100	232	0	0	1	232	1	232	7.79e-168	469
DILT_0000679401-mRNA-1	A0A3P7NR30	A0A3P7NR30_DIBLA	100	385	0	0	1	385	1	385	3.60e-284	776
DILT_0000680401-mRNA-1	A0A3P7NR39	A0A3P7NR39_DIBLA	99.8	472	1	0	1	472	1	472	3.04e-311	852
DILT_0000684501-mRNA-1	A0A3P7L2I0	A0A3P7L2I0_DIBLA	100	148	0	0	1	148	1	148	2.36e-50	165
DILT_0000692601-mRNA-1	A0A3P7L2Y4	A0A3P7L2Y4_DIBLA	100	139	0	0	1	139	1	139	1.15e-94	276
DILT_0000692901-mRNA-1	A0A3P7LGR4	A0A3P7LGR4_DIBLA	100	274	0	0	1	274	1	274	2.73e-198	550
DILT_0000694501-mRNA-1	A0A3P7L303	A0A3P7L303_DIBLA	100	166	0	0	1	166	1	166	1.95e-115	331
DILT_0000705201-mRNA-1	A0A3P7LCT7	A0A3P7LCT7_DIBLA	100	160	0	0	1	160	1	160	9.86e-88	261
DILT_0000720001-mRNA-1	A0A3P7LN29	A0A3P7LN29_DIBLA	100	403	0	0	1	403	1	403	1.40e-249	690
DILT_0000723401-mRNA-1	A0A3P7NSC9	A0A3P7NSC9_DIBLA	100	143	0	0	1	143	1	143	2.30e-105	304
DILT_0000726501-mRNA-1	A0A3P7LKQ4	A0A3P7LKQ4_DIBLA	100	361	0	0	1	361	1	361	3.71e-258	708
DILT_0000731501-mRNA-1	A0A3P7LKV5	A0A3P7LKV5_DIBLA	100	508	0	0	1	508	1	508	0.0	909
DILT_0000736601-mRNA-1	A0A3P7LKY4	A0A3P7LKY4_DIBLA	100	181	0	0	1	181	1	181	7.75e-127	361
DILT_0000747901-mRNA-1	A0A3P7LE15	A0A3P7LE15_DIBLA	100	299	0	0	1	299	1	299	1.93e-190	532
DILT_0000749701-mRNA-1	A0A3P7LL61	A0A3P7LL61_DIBLA	100	107	0	0	1	107	1	107	1.64e-72	218
DILT_0000772201-mRNA-1	A0A3P7LIN8	A0A3P7LIN8_DIBLA	99.5	184	1	0	1	184	1	184	5.62e-101	296
DILT_0000780001-mRNA-1	A0A3P7L5B0	A0A3P7L5B0_DIBLA	100	156	0	0	1	156	1	156	2.82e-110	317
DILT_0000785301-mRNA-1	A0A3P7LPH9	A0A3P7LPH9_DIBLA	100	163	0	0	1	163	1	163	2.48e-121	346
DILT_0000787701-mRNA-1	A0A3P7NU04	A0A3P7NU04_DIBLA	99.7	296	1	0	1	296	1	296	1.94e-209	580
DILT_0000790601-mRNA-1	A0A3P7M0U7	A0A3P7M0U7_DIBLA	99.6	268	1	0	1	268	1	268	1.68e-180	504
DILT_0000791401-mRNA-1	A0A3P7LPP1	A0A3P7LPP1_DIBLA	100	125	0	0	1	125	1	125	1.53e-81	242
DILT_0000795201-mRNA-1	A0A3P7NSK9	A0A3P7NSK9_DIBLA	100	139	0	0	1	139	1	139	1.35e-102	296
DILT_0000797401-mRNA-1	A0A3P7LF85	A0A3P7LF85_DIBLA	100	212	0	0	1	212	1	212	8.48e-153	429
DILT_0000800001-mRNA-1	A0A3P7L3R8	A0A3P7L3R8_DIBLA	100	296	0	0	1	296	1	296	2.56e-214	592
DILT_0000800301-mRNA-1	A0A3P7LPY5	A0A3P7LPY5_DIBLA	100	153	0	0	1	153	1	153	7.84e-111	318
DILT_0000816201-mRNA-1	A0A3P7NTG9	A0A3P7NTG9_DIBLA	100	483	0	0	1	483	1	483	0.0	971
DILT_0000817101-mRNA-1	A0A3P7L475	A0A3P7L475_DIBLA	100	140	0	0	1	140	1	140	2.61e-96	281
DILT_0000833701-mRNA-1	A0A3P7M229	A0A3P7M229_DIBLA	100	480	0	0	1	480	1	480	0.0	946
DILT_0000835401-mRNA-1	A0A3P7LR12	A0A3P7LR12_DIBLA	100	208	0	0	1	208	1	208	3.00e-103	304
DILT_0000849701-mRNA-1	A0A3P7NW57	A0A3P7NW57_DIBLA	100	283	0	0	1	283	1	283	9.90e-201	556
DILT_0000892301-mRNA-1	A0A3P7P4I8	A0A3P7P4I8_DIBLA	99.3	136	1	0	1	136	1	136	1.21e-32	119
DILT_0000895401-mRNA-1	A0A3P7LSJ9	A0A3P7LSJ9_DIBLA	100	163	0	0	1	163	1	163	1.43e-111	321
DILT_0000906401-mRNA-1	A0A3P7P4X8	A0A3P7P4X8_DIBLA	100	136	0	0	1	136	1	136	5.76e-89	262
DILT_0000909301-mRNA-1	A0A3P7P508	A0A3P7P508_DIBLA	100	353	0	0	1	353	1	353	7.13e-252	692
DILT_0000912501-mRNA-1	A0A3P7LT07	A0A3P7LT07_DIBLA	100	276	0	0	1	276	1	276	9.54e-200	553
DILT_0000918201-mRNA-1	A0A3P7L6W4	A0A3P7L6W4_DIBLA	100	189	0	0	1	189	1	189	1.57e-114	332
DILT_0000922201-mRNA-1	A0A3P7NYI1	A0A3P7NYI1_DIBLA	100	427	0	0	1	427	1	427	2.50e-278	765
DILT_0000922601-mRNA-1	A0A3P7LT87	A0A3P7LT87_DIBLA	100	162	0	0	1	162	1	162	2.38e-114	328
DILT_0000933101-mRNA-1	A0A3P7L7B0	A0A3P7L7B0_DIBLA	100	359	0	0	1	359	1	359	4.62e-219	609
DILT_0000944701-mRNA-1	A0A3P7NXS6	A0A3P7NXS6_DIBLA	100	188	0	0	1	188	1	188	1.28e-142	402
DILT_0000946901-mRNA-1	A0A3P7NXU6	A0A3P7NXU6_DIBLA	100	465	0	0	1	465	1	465	0.0	950
DILT_0000947101-mRNA-1	A0A3P7LTW2	A0A3P7LTW2_DIBLA	100	92	0	0	1	92	1	92	9.17e-63	192
DILT_0000956701-mRNA-1	A0A3P7NY33	A0A3P7NY33_DIBLA	100	295	0	0	1	295	1	295	5.79e-83	259
DILT_0000956801-mRNA-1	A0A3P7M5Z5	A0A3P7M5Z5_DIBLA	100	171	0	0	1	171	1	171	9.57e-123	350
DILT_0000958501-mRNA-1	A0A3P7LU70	A0A3P7LU70_DIBLA	100	392	0	0	1	392	1	392	3.42e-184	524
DILT_0000961901-mRNA-1	A0A3P7LJU9	A0A3P7LJU9_DIBLA	100	284	0	0	1	284	1	284	2.45e-206	571
DILT_0000964301-mRNA-1	A0A3P7P6F9	A0A3P7P6F9_DIBLA	100	240	0	0	1	240	1	240	1.24e-168	472
DILT_0000965901-mRNA-1	A0A3P7M680	A0A3P7M680_DIBLA	100	150	0	0	1	150	1	150	5.13e-101	293
DILT_0000971101-mRNA-1	A0A3P7M6L3	A0A3P7M6L3_DIBLA	100	131	0	0	1	131	1	131	8.99e-86	253
DILT_0000974101-mRNA-1	A0A3P7LAP3	A0A3P7LAP3_DIBLA	100	364	0	0	1	364	1	364	1.01e-252	695
DILT_0000979501-mRNA-1	A0A3P7P6U0	A0A3P7P6U0_DIBLA	100	345	0	0	1	345	1	345	3.23e-244	672
DILT_0000986801-mRNA-1	A0A3P7LKJ0	A0A3P7LKJ0_DIBLA	100	94	0	0	1	94	1	94	1.20e-59	184
DILT_0000992401-mRNA-1	A0A3P7L9K8	A0A3P7L9K8_DIBLA	100	245	0	0	1	245	1	245	3.32e-155	438
DILT_0000994301-mRNA-1	A0A3P7LSP2	A0A3P7LSP2_DIBLA	100	324	0	0	1	324	1	324	5.94e-234	644
DILT_0000999501-mRNA-1	A0A3P7P7M4	A0A3P7P7M4_DIBLA	99.5	200	1	0	1	200	1	200	7.59e-141	398
DILT_0001010401-mRNA-1	A0A3P7LBL7	A0A3P7LBL7_DIBLA	99.5	205	1	0	1	205	1	205	1.62e-63	203
DILT_0001036401-mRNA-1	A0A3P7LCB9	A0A3P7LCB9_DIBLA	100	156	0	0	1	156	1	156	1.29e-106	308
DILT_0001038401-mRNA-1	A0A3P7LCD9	A0A3P7LCD9_DIBLA	100	113	0	0	1	113	1	113	4.08e-78	233
DILT_0001039301-mRNA-1	A0A3P7LTX9	A0A3P7LTX9_DIBLA	99.4	169	1	0	1	169	1	169	2.29e-38	136
DILT_0001043901-mRNA-1	A0A3P7P0U2	A0A3P7P0U2_DIBLA	99.5	190	1	0	1	190	1	190	7.68e-136	385
DILT_0001049301-mRNA-1	A0A3P7P2K4	A0A3P7P2K4_DIBLA	99.1	117	1	0	1	117	1	117	1.29e-76	229
DILT_0001059501-mRNA-1	A0A3P7LC49	A0A3P7LC49_DIBLA	100	588	0	0	1	588	1	588	0.0	1181
DILT_0001070201-mRNA-1	A0A3P7P3F6	A0A3P7P3F6_DIBLA	100	508	0	0	1	508	1	508	0.0	936
DILT_0001075401-mRNA-1	A0A3P7P3K7	A0A3P7P3K7_DIBLA	99.3	134	1	0	1	134	1	134	3.49e-89	262
DILT_0001092601-mRNA-1	A0A3P7P3Y4	A0A3P7P3Y4_DIBLA	100	111	0	0	1	111	1	111	2.11e-79	236
DILT_0001102301-mRNA-1	A0A3P7LTP7	A0A3P7LTP7_DIBLA	100	390	0	0	1	390	1	390	4.19e-110	335
DILT_0001117001-mRNA-1	A0A3P7PB62	A0A3P7PB62_DIBLA	99.4	154	1	0	1	154	1	154	3.69e-35	127
DILT_0001118801-mRNA-1	A0A3P7LEE7	A0A3P7LEE7_DIBLA	100	166	0	0	1	166	1	166	2.55e-111	321
DILT_0001120001-mRNA-1	A0A3P7PB89	A0A3P7PB89_DIBLA	100	241	0	0	1	241	1	241	3.05e-174	486
DILT_0001120701-mRNA-1	A0A3P7P4S9	A0A3P7P4S9_DIBLA	100	163	0	0	1	163	1	163	3.13e-115	330
DILT_0001143901-mRNA-1	A0A3P7P5N1	A0A3P7P5N1_DIBLA	100	76	0	0	1	76	1	76	2.63e-48	154
DILT_0001150101-mRNA-1	A0A3P7LWW8	A0A3P7LWW8_DIBLA	100	101	0	0	1	101	1	101	4.00e-50	161
DILT_0001161301-mRNA-1	A0A3P7LX76	A0A3P7LX76_DIBLA	100	144	0	0	1	144	1	144	3.40e-48	159
DILT_0001176001-mRNA-1	A0A3P7LG73	A0A3P7LG73_DIBLA	100	344	0	0	1	344	1	344	5.02e-252	691
